workout_date,workout_title,exercise_title,exercise_template_id,set_index,set_type,weight_kg,reps
2025-08-13,Lower (A),Front Squat,5046D0A9,1,normal,4.54,7
2025-08-13,Lower (A),Front Squat,5046D0A9,2,normal,4.54,7
2025-08-13,Lower (A),Front Squat,5046D0A9,3,normal,4.54,7
2025-08-13,Lower (A),Front Squat,5046D0A9,4,normal,4.54,7
2025-08-13,Lower (A),Front Squat,5046D0A9,5,normal,11.34,7
2025-08-13,Lower (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-08-13,Lower (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,47.63,6
2025-08-13,Lower (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,47.63,6
2025-08-13,Lower (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,47.63,6
2025-08-13,Lower (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,47.63,6
2025-08-13,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,12
2025-08-13,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,12
2025-08-13,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,12
2025-08-11,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,6
2025-08-11,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,8
2025-08-11,Upper (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,47.63,8
2025-08-11,Upper (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,47.63,8
2025-08-11,Upper (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,47.63,7
2025-08-11,Upper (A),Incline Bench Press (Barbell),50DFDFAB,5,failure,47.63,7
2025-08-11,Upper (A),Chin Up (Weighted),023943F1,0,warmup,0,4
2025-08-11,Upper (A),Chin Up (Weighted),023943F1,1,normal,11.34,5
2025-08-11,Upper (A),Chin Up (Weighted),023943F1,2,normal,11.34,5
2025-08-11,Upper (A),Chin Up (Weighted),023943F1,3,normal,11.34,5
2025-08-11,Upper (A),Chin Up (Weighted),023943F1,4,failure,11.34,5
2025-08-11,Upper (A),Dumbbell Row,F1E57334,0,normal,31.75,12
2025-08-11,Upper (A),Dumbbell Row,F1E57334,1,normal,31.75,12
2025-08-11,Upper (A),Dumbbell Row,F1E57334,2,normal,31.75,12
2025-08-11,Upper (A),Triceps Extension (Dumbbell),3765684D,0,normal,15.88,12
2025-08-11,Upper (A),Triceps Extension (Dumbbell),3765684D,1,normal,15.88,12
2025-08-11,Upper (A),Triceps Extension (Dumbbell),3765684D,2,normal,15.88,12
2025-08-11,Upper (A),Plate Curl,9283ABD5,0,normal,20.41,9
2025-08-11,Upper (A),Plate Curl,9283ABD5,1,normal,20.41,9
2025-08-11,Upper (A),Plate Curl,9283ABD5,2,normal,20.41,9
2025-08-09,Lower (B),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-08-09,Lower (B),Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,5
2025-08-09,Lower (B),Romanian Deadlift (Barbell),2B4B7310,2,normal,43.09,8
2025-08-09,Lower (B),Romanian Deadlift (Barbell),2B4B7310,3,normal,43.09,8
2025-08-09,Lower (B),Romanian Deadlift (Barbell),2B4B7310,4,normal,43.09,8
2025-08-09,Lower (B),Romanian Deadlift (Barbell),2B4B7310,5,normal,43.09,8
2025-08-09,Lower (B),Lunge (Dumbbell),B537D09F,0,normal,0,7
2025-08-09,Lower (B),Lunge (Dumbbell),B537D09F,1,normal,0,7
2025-08-09,Lower (B),Lunge (Dumbbell),B537D09F,2,normal,0,7
2025-08-09,Lower (B),Lunge (Dumbbell),B537D09F,3,normal,0,7
2025-08-09,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,10
2025-08-09,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,20.41,10
2025-08-09,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,20.41,10
2025-08-09,Lower (B),Leg Extension (Machine),75A4F6C4,0,normal,20.41,8
2025-08-09,Lower (B),Leg Extension (Machine),75A4F6C4,1,normal,20.41,10
2025-08-09,Lower (B),Leg Extension (Machine),75A4F6C4,2,normal,20.41,10
2025-08-09,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,11
2025-08-09,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,11
2025-08-09,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,11
2025-08-07,Upper (B),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-08-07,Upper (B),Chin Up (Weighted),023943F1,1,normal,11.34,4
2025-08-07,Upper (B),Chin Up (Weighted),023943F1,2,normal,11.34,4
2025-08-07,Upper (B),Chin Up (Weighted),023943F1,3,normal,11.34,4
2025-08-07,Upper (B),Chin Up (Weighted),023943F1,4,failure,11.34,5
2025-08-07,Upper (B),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-08-07,Upper (B),Incline Bench Press (Barbell),50DFDFAB,1,warmup,38.56,5
2025-08-07,Upper (B),Incline Bench Press (Barbell),50DFDFAB,2,normal,47.63,7
2025-08-07,Upper (B),Incline Bench Press (Barbell),50DFDFAB,3,normal,47.63,7
2025-08-07,Upper (B),Incline Bench Press (Barbell),50DFDFAB,4,normal,47.63,7
2025-08-07,Upper (B),Incline Bench Press (Barbell),50DFDFAB,5,failure,47.63,7
2025-08-07,Upper (B),Dumbbell Row,F1E57334,0,normal,27.22,12
2025-08-07,Upper (B),Dumbbell Row,F1E57334,1,normal,27.22,12
2025-08-07,Upper (B),Dumbbell Row,F1E57334,2,normal,27.22,12
2025-08-07,Upper (B),Plate Curl,9283ABD5,0,normal,20.41,8
2025-08-07,Upper (B),Plate Curl,9283ABD5,1,normal,20.41,8
2025-08-07,Upper (B),Plate Curl,9283ABD5,2,normal,20.41,8
2025-08-07,Upper (B),Triceps Extension (Dumbbell),3765684D,0,normal,13.61,12
2025-08-07,Upper (B),Triceps Extension (Dumbbell),3765684D,1,normal,13.61,12
2025-08-07,Upper (B),Triceps Extension (Dumbbell),3765684D,2,normal,13.61,12
2025-08-05,Lower (A),Front Squat,5046D0A9,0,warmup,0,3
2025-08-05,Lower (A),Front Squat,5046D0A9,1,normal,4.54,6
2025-08-05,Lower (A),Front Squat,5046D0A9,2,normal,4.54,6
2025-08-05,Lower (A),Front Squat,5046D0A9,3,normal,4.54,6
2025-08-05,Lower (A),Front Squat,5046D0A9,4,normal,4.54,6
2025-08-05,Lower (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-08-05,Lower (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,43.09,7
2025-08-05,Lower (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,43.09,7
2025-08-05,Lower (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,43.09,7
2025-08-05,Lower (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,43.09,7
2025-08-05,Lower (A),Leg Extension (Machine),75A4F6C4,0,normal,13.61,10
2025-08-05,Lower (A),Leg Extension (Machine),75A4F6C4,1,normal,18.14,10
2025-08-05,Lower (A),Leg Extension (Machine),75A4F6C4,2,normal,18.14,10
2025-08-05,Lower (A),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,10
2025-08-05,Lower (A),Seated Leg Curl (Machine),11A123F3,1,normal,18.14,10
2025-08-05,Lower (A),Seated Leg Curl (Machine),11A123F3,2,normal,18.14,10
2025-08-05,Lower (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,11
2025-08-04,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,8
2025-08-04,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,5
2025-08-04,Upper (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,47.63,7
2025-08-04,Upper (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,47.63,7
2025-08-04,Upper (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,47.63,7
2025-08-04,Upper (A),Incline Bench Press (Barbell),50DFDFAB,5,failure,47.63,6
2025-08-04,Upper (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-08-04,Upper (A),Chin Up (Weighted),023943F1,1,normal,11.34,3
2025-08-04,Upper (A),Chin Up (Weighted),023943F1,2,normal,11.34,3
2025-08-04,Upper (A),Chin Up (Weighted),023943F1,3,normal,11.34,4
2025-08-04,Upper (A),Chin Up (Weighted),023943F1,4,failure,11.34,4
2025-08-04,Upper (A),Single Arm Cable Row,D0C4A899,0,normal,9.07,10
2025-08-04,Upper (A),Single Arm Cable Row,D0C4A899,1,normal,9.07,10
2025-08-04,Upper (A),Single Arm Cable Row,D0C4A899,2,normal,9.07,10
2025-08-04,Upper (A),Lateral Raise (Cable),BE289E45,0,normal,2.27,12
2025-08-04,Upper (A),Lateral Raise (Cable),BE289E45,1,normal,2.27,12
2025-08-04,Upper (A),Lateral Raise (Cable),BE289E45,2,normal,2.27,12
2025-08-04,Upper (A),Triceps Pushdown,93A552C6,0,normal,20.41,11
2025-08-04,Upper (A),Triceps Pushdown,93A552C6,1,normal,20.41,11
2025-08-04,Upper (A),Triceps Pushdown,93A552C6,2,normal,20.41,11
2025-08-04,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,18.14,10
2025-08-04,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,18.14,10
2025-08-04,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,18.14,10
2025-08-01,Lower (B),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-08-01,Lower (B),Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,5
2025-08-01,Lower (B),Romanian Deadlift (Barbell),2B4B7310,2,normal,43.09,6
2025-08-01,Lower (B),Romanian Deadlift (Barbell),2B4B7310,3,normal,43.09,6
2025-08-01,Lower (B),Romanian Deadlift (Barbell),2B4B7310,4,normal,43.09,6
2025-08-01,Lower (B),Romanian Deadlift (Barbell),2B4B7310,5,normal,43.09,6
2025-08-01,Lower (B),Lunge (Dumbbell),B537D09F,0,normal,0,6
2025-08-01,Lower (B),Lunge (Dumbbell),B537D09F,1,normal,0,6
2025-08-01,Lower (B),Lunge (Dumbbell),B537D09F,2,normal,0,6
2025-08-01,Lower (B),Lunge (Dumbbell),B537D09F,3,normal,0,6
2025-08-01,Lower (B),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,9
2025-08-01,Lower (B),Seated Leg Curl (Machine),11A123F3,1,normal,18.14,9
2025-08-01,Lower (B),Seated Leg Curl (Machine),11A123F3,2,normal,18.14,9
2025-08-01,Lower (B),Leg Extension (Machine),75A4F6C4,0,normal,13.61,9
2025-08-01,Lower (B),Leg Extension (Machine),75A4F6C4,1,normal,13.61,9
2025-08-01,Lower (B),Leg Extension (Machine),75A4F6C4,2,normal,13.61,9
2025-08-01,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,10
2025-08-01,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,10
2025-08-01,Lower (B),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,10
2025-07-31,Upper (B),Chin Up (Weighted),023943F1,0,warmup,0,5
2025-07-31,Upper (B),Chin Up (Weighted),023943F1,1,normal,6.8,5
2025-07-31,Upper (B),Chin Up (Weighted),023943F1,2,normal,6.8,5
2025-07-31,Upper (B),Chin Up (Weighted),023943F1,3,normal,6.8,5
2025-07-31,Upper (B),Chin Up (Weighted),023943F1,4,failure,6.8,5
2025-07-31,Upper (B),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,7
2025-07-31,Upper (B),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,6
2025-07-31,Upper (B),Incline Bench Press (Barbell),50DFDFAB,2,normal,47.63,7
2025-07-31,Upper (B),Incline Bench Press (Barbell),50DFDFAB,3,normal,47.63,7
2025-07-31,Upper (B),Incline Bench Press (Barbell),50DFDFAB,4,normal,47.63,6
2025-07-31,Upper (B),Incline Bench Press (Barbell),50DFDFAB,5,failure,47.63,5
2025-07-31,Upper (B),Dumbbell Row,F1E57334,0,normal,22.68,12
2025-07-31,Upper (B),Dumbbell Row,F1E57334,1,normal,22.68,12
2025-07-31,Upper (B),Dumbbell Row,F1E57334,2,normal,22.68,12
2025-07-31,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,22.68,10
2025-07-31,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,22.68,6
2025-07-31,Upper (B),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,22.68,10
2025-07-31,Upper (B),Triceps Pushdown,93A552C6,0,normal,20.41,10
2025-07-31,Upper (B),Triceps Pushdown,93A552C6,1,normal,20.41,10
2025-07-31,Upper (B),Triceps Pushdown,93A552C6,2,normal,20.41,10
2025-07-31,Upper (B),Lateral Raise (Cable),BE289E45,0,normal,2.27,10
2025-07-31,Upper (B),Lateral Raise (Cable),BE289E45,1,normal,2.27,10
2025-07-31,Upper (B),Lateral Raise (Cable),BE289E45,2,normal,2.27,10
2025-07-29,Lower (A),Front Squat,5046D0A9,0,normal,0,8
2025-07-29,Lower (A),Front Squat,5046D0A9,1,normal,0,8
2025-07-29,Lower (A),Front Squat,5046D0A9,2,normal,0,8
2025-07-29,Lower (A),Front Squat,5046D0A9,3,normal,0,8
2025-07-29,Lower (A),Single Leg Romanian Deadlift (Dumbbell),937292AB,0,normal,4.54,8
2025-07-29,Lower (A),Single Leg Romanian Deadlift (Dumbbell),937292AB,1,normal,4.54,8
2025-07-29,Lower (A),Single Leg Romanian Deadlift (Dumbbell),937292AB,2,normal,4.54,8
2025-07-29,Lower (A),Single Leg Romanian Deadlift (Dumbbell),937292AB,3,normal,4.54,8
2025-07-29,Lower (A),Lunge (Dumbbell),B537D09F,0,normal,0,8
2025-07-29,Lower (A),Lunge (Dumbbell),B537D09F,1,normal,0,8
2025-07-29,Lower (A),Lunge (Dumbbell),B537D09F,2,normal,0,2
2025-07-28,Upper (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,8
2025-07-28,Upper (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,5
2025-07-28,Upper (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,43.09,8
2025-07-28,Upper (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,43.09,8
2025-07-28,Upper (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,43.09,8
2025-07-28,Upper (A),Incline Bench Press (Barbell),50DFDFAB,5,failure,43.09,8
2025-07-28,Upper (A),Chin Up (Weighted),023943F1,0,warmup,0,4
2025-07-28,Upper (A),Chin Up (Weighted),023943F1,1,normal,4.54,5
2025-07-28,Upper (A),Chin Up (Weighted),023943F1,2,normal,4.54,5
2025-07-28,Upper (A),Chin Up (Weighted),023943F1,3,normal,4.54,5
2025-07-28,Upper (A),Chin Up (Weighted),023943F1,4,failure,4.54,6
2025-07-28,Upper (A),Dumbbell Row,F1E57334,0,normal,11.34,10
2025-07-28,Upper (A),Dumbbell Row,F1E57334,1,normal,11.34,10
2025-07-28,Upper (A),Dumbbell Row,F1E57334,2,normal,11.34,10
2025-07-28,Upper (A),Lateral Raise (Dumbbell),422B08F1,0,normal,9.07,8
2025-07-28,Upper (A),Lateral Raise (Dumbbell),422B08F1,1,normal,9.07,8
2025-07-28,Upper (A),Lateral Raise (Dumbbell),422B08F1,2,normal,9.07,8
2025-07-28,Upper (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,9.07,10
2025-07-25,Lower,Romanian Deadlift (Barbell),2B4B7310,0,warmup,22.68,5
2025-07-25,Lower,Romanian Deadlift (Barbell),2B4B7310,1,normal,45.36,5
2025-07-25,Lower,Romanian Deadlift (Barbell),2B4B7310,2,normal,45.36,5
2025-07-25,Lower,Romanian Deadlift (Barbell),2B4B7310,3,normal,45.36,5
2025-07-25,Lower,Romanian Deadlift (Barbell),2B4B7310,4,normal,45.36,5
2025-07-25,Lower,Front Squat,5046D0A9,0,normal,0,6
2025-07-25,Lower,Front Squat,5046D0A9,1,normal,0,6
2025-07-25,Lower,Front Squat,5046D0A9,2,normal,0,6
2025-07-25,Lower,Front Squat,5046D0A9,3,normal,0,6
2025-07-25,Lower,Lunge (Barbell),6E6EE645,0,normal,0,5
2025-07-25,Lower,Lunge (Barbell),6E6EE645,1,normal,0,5
2025-07-25,Lower,Lunge (Barbell),6E6EE645,2,normal,0,5
2025-07-25,Lower,Seated Leg Curl (Machine),11A123F3,0,normal,15.88,8
2025-07-25,Lower,Seated Leg Curl (Machine),11A123F3,1,normal,18.14,8
2025-07-25,Lower,Seated Leg Curl (Machine),11A123F3,2,normal,20.41,8
2025-07-24,Upper,Chin Up (Weighted),023943F1,0,warmup,0,3
2025-07-24,Upper,Chin Up (Weighted),023943F1,1,normal,4.54,3
2025-07-24,Upper,Chin Up (Weighted),023943F1,2,normal,4.54,3
2025-07-24,Upper,Chin Up (Weighted),023943F1,3,normal,4.54,3
2025-07-24,Upper,Chin Up (Weighted),023943F1,4,failure,4.54,7
2025-07-24,Upper,Incline Bench Press (Dumbbell),07B38369,0,warmup,18.14,8
2025-07-24,Upper,Incline Bench Press (Dumbbell),07B38369,1,normal,31.75,6
2025-07-24,Upper,Incline Bench Press (Dumbbell),07B38369,2,normal,31.75,6
2025-07-24,Upper,Incline Bench Press (Dumbbell),07B38369,3,failure,31.75,10
2025-07-24,Upper,Dumbbell Row,F1E57334,0,normal,18.14,10
2025-07-24,Upper,Dumbbell Row,F1E57334,1,normal,18.14,10
2025-07-24,Upper,Dumbbell Row,F1E57334,2,normal,18.14,10
2025-07-24,Upper,Triceps Pushdown,93A552C6,0,normal,20.41,8
2025-07-24,Upper,Triceps Pushdown,93A552C6,1,normal,20.41,8
2025-07-24,Upper,Triceps Pushdown,93A552C6,2,normal,20.41,8
2025-07-15,Pull Strength (A),Chin Up (Weighted),023943F1,0,normal,0,5
2025-07-15,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,0,5
2025-07-15,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,0,5
2025-07-15,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,0,5
2025-07-15,Pull Strength (A),Chin Up (Weighted),023943F1,4,failure,0,5
2025-07-15,Pull Strength (A),Single Arm Cable Row,D0C4A899,0,normal,9.07,8
2025-07-15,Pull Strength (A),Single Arm Cable Row,D0C4A899,1,normal,9.07,8
2025-07-15,Pull Strength (A),Single Arm Cable Row,D0C4A899,2,normal,9.07,8
2025-07-14,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,0,warmup,18.14,8
2025-07-14,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,1,normal,31.75,8
2025-07-14,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,2,normal,31.75,8
2025-07-14,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,3,normal,31.75,8
2025-07-14,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,4,normal,31.75,8
2025-07-14,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,0,normal,22.68,8
2025-07-14,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,1,normal,22.68,8
2025-07-14,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,2,normal,22.68,8
2025-07-14,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,3,normal,22.68,8
2025-07-14,Push Strength (A),Decline Push Up,C43825EA,0,normal,0,10
2025-07-14,Push Strength (A),Decline Push Up,C43825EA,1,normal,0,10
2025-07-14,Push Strength (A),Decline Push Up,C43825EA,2,normal,0,10
2025-07-02,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-07-02,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,1,warmup,34.02,5
2025-07-02,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,47.63,7
2025-07-02,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,47.63,7
2025-07-02,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,47.63,7
2025-07-02,Legs Strength (A),Front Squat,5046D0A9,0,normal,9.07,7
2025-07-02,Legs Strength (A),Front Squat,5046D0A9,1,normal,9.07,8
2025-07-02,Legs Strength (A),Front Squat,5046D0A9,2,normal,9.07,8
2025-07-02,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,0,normal,22.68,10
2025-07-02,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,1,normal,22.68,10
2025-07-02,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,2,normal,22.68,10
2025-07-02,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,0,normal,0,5
2025-07-02,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,1,normal,0,5
2025-07-02,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,2,normal,0,5
2025-07-02,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,27.22,10
2025-07-02,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,27.22,10
2025-07-02,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,27.22,10
2025-07-01,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-07-01,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,8.0,4
2025-07-01,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,8.0,4
2025-07-01,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,8.0,4
2025-07-01,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,8.0,4
2025-07-01,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,8.0,4
2025-07-01,Pull Strength (A),Lat Pulldown (Cable),6A6C31A5,0,normal,40.82,8
2025-07-01,Pull Strength (A),Lat Pulldown (Cable),6A6C31A5,1,normal,40.82,8
2025-07-01,Pull Strength (A),Lat Pulldown (Cable),6A6C31A5,2,normal,40.82,8
2025-07-01,Pull Strength (A),Rear Delt Reverse Fly (Dumbbell),E5988A0A,0,normal,9.07,10
2025-07-01,Pull Strength (A),Rear Delt Reverse Fly (Dumbbell),E5988A0A,1,normal,9.07,10
2025-07-01,Pull Strength (A),Rear Delt Reverse Fly (Dumbbell),E5988A0A,2,normal,9.07,10
2025-07-01,Pull Strength (A),Dumbbell Row,F1E57334,0,normal,22.68,12
2025-07-01,Pull Strength (A),Dumbbell Row,F1E57334,1,normal,22.68,12
2025-07-01,Pull Strength (A),Dumbbell Row,F1E57334,2,normal,22.68,12
2025-07-01,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,18.14,10
2025-07-01,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,18.14,10
2025-07-01,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,18.14,10
2025-06-30,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,6
2025-06-30,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,5
2025-06-30,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,52.16,7
2025-06-30,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,52.16,7
2025-06-30,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,52.16,7
2025-06-30,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,5,normal,52.16,7
2025-06-30,Push Strength (A),Overhead Press (Barbell),7B8D84E8,0,normal,29.48,7
2025-06-30,Push Strength (A),Overhead Press (Barbell),7B8D84E8,1,normal,29.48,7
2025-06-30,Push Strength (A),Overhead Press (Barbell),7B8D84E8,2,normal,29.48,7
2025-06-30,Push Strength (A),Overhead Press (Barbell),7B8D84E8,3,normal,29.48,7
2025-06-30,Push Strength (A),Triceps Pushdown,93A552C6,0,normal,22.68,9
2025-06-30,Push Strength (A),Triceps Pushdown,93A552C6,1,normal,22.68,10
2025-06-30,Push Strength (A),Triceps Pushdown,93A552C6,2,normal,22.68,11
2025-06-30,Push Strength (A),Lateral Raise (Cable),BE289E45,0,normal,4.54,8
2025-06-30,Push Strength (A),Lateral Raise (Cable),BE289E45,1,normal,4.54,8
2025-06-30,Push Strength (A),Lateral Raise (Cable),BE289E45,2,normal,4.54,8
2025-06-30,Push Strength (A),Decline Push Up,C43825EA,0,normal,0,10
2025-06-30,Push Strength (A),Decline Push Up,C43825EA,1,normal,0,10
2025-06-30,Push Strength (A),Decline Push Up,C43825EA,2,normal,0,10
2025-06-30,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,0,normal,4.54,0
2025-06-30,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,1,normal,4.54,0
2025-06-30,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,2,normal,4.54,0
2025-06-28,Lower,Romanian Deadlift (Barbell),2B4B7310,0,warmup,29.48,5
2025-06-28,Lower,Romanian Deadlift (Barbell),2B4B7310,1,normal,52.16,6
2025-06-28,Lower,Romanian Deadlift (Barbell),2B4B7310,2,normal,52.16,6
2025-06-28,Lower,Romanian Deadlift (Barbell),2B4B7310,3,normal,52.16,6
2025-06-28,Lower,Romanian Deadlift (Barbell),2B4B7310,4,normal,52.16,6
2025-06-28,Lower,Front Squat,5046D0A9,0,normal,11.34,6
2025-06-28,Lower,Front Squat,5046D0A9,1,normal,11.34,6
2025-06-28,Lower,Front Squat,5046D0A9,2,normal,11.34,6
2025-06-28,Lower,Front Squat,5046D0A9,3,normal,11.34,6
2025-06-28,Lower,Lunge (Barbell),6E6EE645,0,normal,0,6
2025-06-28,Lower,Lunge (Barbell),6E6EE645,1,normal,0,6
2025-06-28,Lower,Lunge (Barbell),6E6EE645,2,normal,0,6
2025-06-28,Lower,Seated Leg Curl (Machine),11A123F3,0,normal,24.95,7
2025-06-28,Lower,Seated Leg Curl (Machine),11A123F3,1,normal,24.95,6
2025-06-28,Lower,Seated Leg Curl (Machine),11A123F3,2,normal,24.95,6
2025-06-27,Upper,Chin Up (Weighted),023943F1,0,warmup,0,3
2025-06-27,Upper,Chin Up (Weighted),023943F1,1,normal,9.07,3
2025-06-27,Upper,Chin Up (Weighted),023943F1,2,normal,9.07,3
2025-06-27,Upper,Chin Up (Weighted),023943F1,3,normal,11.34,3
2025-06-27,Upper,Chin Up (Weighted),023943F1,4,failure,11.34,4
2025-06-27,Upper,Incline Bench Press (Dumbbell),07B38369,0,warmup,22.68,8
2025-06-27,Upper,Incline Bench Press (Dumbbell),07B38369,1,normal,31.75,6
2025-06-27,Upper,Incline Bench Press (Dumbbell),07B38369,2,normal,31.75,6
2025-06-27,Upper,Incline Bench Press (Dumbbell),07B38369,3,failure,31.75,15
2025-06-27,Upper,Bent Over Row (Barbell),55E6546F,0,warmup,20.41,8
2025-06-27,Upper,Bent Over Row (Barbell),55E6546F,1,normal,34.02,6
2025-06-27,Upper,Bent Over Row (Barbell),55E6546F,2,normal,34.02,6
2025-06-27,Upper,Bent Over Row (Barbell),55E6546F,3,normal,34.02,6
2025-06-27,Upper,Triceps Pushdown,93A552C6,0,normal,24.95,7
2025-06-27,Upper,Triceps Pushdown,93A552C6,1,normal,24.95,7
2025-06-27,Upper,Triceps Pushdown,93A552C6,2,normal,24.95,7
2025-06-25,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-06-25,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,5
